"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"2714","Renal Glycosuria",9,1/1/1991,,"20","No","Yes",2007
"2718","Dis Carbohydr Metab Nec",9,1/1/1991,,"20","No","Yes",2007
"2719","Dis Carbohydr Metab Nos",9,1/1/1991,,"20","No","Yes",2007
"272","Dis Of Lipoid Metabolism*",9,1/1/1991,,"19","No","Yes",2007
"2720","Pure Hypercholesterolem",9,1/1/1991,,"19","No","Yes",2007
"2721","Pure Hyperglyceridemia",9,1/1/1991,,"19","No","Yes",2007
"2722","Mixed Hyperlipidemia",9,1/1/1991,,"19","No","Yes",2007
"2723","Hyperchylomicronemia",9,1/1/1991,,"19","No","Yes",2007
"2724","Hyperlipidemia Nec/Nos",9,1/1/1991,,"19","No","Yes",2007
"2725","Lipoprotein Deficiencies",9,1/1/1991,,"19","No","Yes",2007
"2726","Lipodystrophy",9,1/1/1991,,"19","No","Yes",2007
"2727","Lipidoses",9,1/1/1991,,"20","No","Yes",2007
"2728","Lipoid Metabol Dis Nec",9,1/1/1991,,"19","No","Yes",2007
"2729","Lipoid Metabol Dis Nos",9,1/1/1991,,"19","No","Yes",2007
"2732","Paraproteinemia Nec",9,1/1/1991,,"20","No","Yes",2007
"2733","Macroglobulinemia",9,1/1/1991,,"20","No","Yes",2007
"2734","Alpha-1-Antitrypsin Def",9,10/1/2004,,"20","No","Yes",2007
"274","Gout*",9,1/1/1991,,"48","No","Yes",2007
"2740","Gouty Arthropathy",9,1/1/1991,,"48","No","Yes",2007
"27400","Gouty arthropathy NOS",9,10/1/2009,"43","48","No","No",2007
"27401","Acute gouty arthropathy",9,10/1/2009,"43","48","No","No",2007
"27402","Chr gouty atrph wo tophi",9,10/1/2009,"43","48","No","No",2007
"27403","Chr gouty atroph w tophi",9,10/1/2009,"43","48","No","No",2007
"2741","Gouty Nephropathy*",9,1/1/1991,,"48","No","Yes",2007
"27410","Gouty Nephropathy Nos",9,1/1/1991,,"48","No","Yes",2007
"27411","Uric Acid Nephrolithias",9,1/1/1991,,"48","No","Yes",2007
"27419","Gouty Nephropathy Nec",9,1/1/1991,,"48","No","Yes",2007
"2748","Gout W Oth Manifestation*",9,1/1/1991,,"48","No","Yes",2007
"27481","Gouty Tophi Of Ear",9,1/1/1991,,"48","No","Yes",2007
"27482","Gouty Tophi Site Nec",9,1/1/1991,,"48","No","Yes",2007
"27489","Gout W Manifestation Nec",9,1/1/1991,,"48","No","Yes",2007
"2749","Gout Nos",9,1/1/1991,,"48","No","Yes",2007
"275","Dis Mineral Metabolism*",9,1/1/1991,,"21","No","Yes",2007
"2750","Dis Iron Metabolism",9,1/1/1991,,"20","No","Yes",2007
"2751","Dis Copper Metabolism",9,1/1/1991,,"20","No","Yes",2007
"2752","Dis Magnesium Metabolism",9,1/1/1991,,"21","No","Yes",2007
"2753","Dis Phosphorus Metabol",9,1/1/1991,,"20","No","Yes",2007
"2754","Dis Calcium Metabolism*",9,1/1/1991,,"21","No","Yes",2007
"27540","Dis Calcium Metablsm Nos",9,10/1/1998,,"21","No","Yes",2007
"27541","Hypocalcemia",9,10/1/1998,,"21","No","Yes",2007
"27542","Hypercalcemia",9,10/1/1998,,"21","No","Yes",2007
"27549","Dis Calcium Metablsm Nec",9,10/1/1998,,"21","No","Yes",2007
"2755","HUNGRY BONE SYNDROME",9,10/1/2008,,"21","No","No",2007
"2758","Dis Mineral Metabol Nec",9,1/1/1991,,"21","No","Yes",2007
"2759","Dis Mineral Metabol Nos",9,1/1/1991,,"21","No","Yes",2007
"276","Fluid/Electrolyte Dis*",9,1/1/1991,,"21","No","Yes",2007
"2760","Hyperosmolality",9,1/1/1991,,"21","No","Yes",2007
"2761","Hyposmolality",9,1/1/1991,,"21","No","Yes",2007
"2762","Acidosis",9,1/1/1991,,"21","No","Yes",2007
"2763","Alkalosis",9,1/1/1991,,"21","No","Yes",2007
"2764","Mixed Acid-Base Bal Dis",9,1/1/1991,,"21","No","Yes",2007
"2765","Hypovolemia",9,1/1/1991,,"21","No","Yes",2007
"27650","Volume Depletion NOS",9,10/1/2005,,"21","No","Yes",2007
"27651","Dehydration",9,10/1/2005,,"21","No","Yes",2007
"27652","Hypovolemia",9,10/1/2005,,"21","No","Yes",2007
"2766","Fluid Overload",9,1/1/1991,,"21","No","Yes",2007
"2767","Hyperpotassemia",9,1/1/1991,,"21","No","Yes",2007
"2768","Hypopotassemia",9,1/1/1991,,"21","No","Yes",2007
"2769","Electrolyt/Fluid Dis Nec",9,1/1/1991,,"21","No","Yes",2007
"2770","Cystic Fibrosis*",9,1/1/1991,"107","108","Yes","Yes",2007
"27700","Cystic Fibros W/O Ileus",9,1/1/1991,"107","108","Yes","Yes",2007
"27701","Cystic Fibrosis W Ileus",9,1/1/1991,"107","108","Yes","Yes",2007
"27702","Cystic Fibros W Pul Man",9,10/1/2002,"107","108","Yes","Yes",2007
"27703","Cystic Fibrosis W Gi Man",9,10/1/2002,"107","108","Yes","Yes",2007
"27709","Cystic Fibrosis Nec",9,10/1/2002,"107","108","Yes","Yes",2007
"2771","Dis Porphyrin Metabolism",9,1/1/1991,,"20","No","Yes",2007
"2772","Purine/Pyrimid Dis Nec",9,1/1/1991,,"20","No","Yes",2007
"2773","Amyloidosis",9,1/1/1991,,"20","No","Yes",2007
"27730","Amyloidosis, unspecified",9,10/1/2006,,"20","No","Yes",2007
"27731","Familial Mediterranean fe",9,10/1/2006,,"20","No","Yes",2007
"27739","Other amyloidosis",9,10/1/2006,,"20","No","Yes",2007
"2775","Mucopolysaccharidosis",9,1/1/1991,,"20","No","Yes",2007
"2776","Defic Circul Enzyme Nec",9,1/1/1991,,"20","No","Yes",2007
"2777","Dysmetabolic Syndrome X",9,10/1/2002,,"20","No","Yes",2007
"2778","Metabolism Disorder Nec",9,1/1/1991,,"20","No","Yes",2007
"27781","Primary Carnitine Defncy",9,10/1/2003,,"20","No","Yes",2007
"27782","Crnitne Def D/T Nb Met",9,10/1/2003,,"20","No","Yes",2007
"27783","Iatrogenic Carnitine Def",9,10/1/2003,,"20","No","Yes",2007
"27784","Sec Carnitine Defncy Nec",9,10/1/2003,,"20","No","Yes",2007
"27785","Disorders Acid Oxidation",9,10/1/2004,,"20","No","Yes",2007
"27786","Peroxisomal Disorders",9,10/1/2004,,"20","No","Yes",2007
"27787","Dis Mitochondrial Metab",9,10/1/2004,,"20","No","Yes",2007
"27788","Tumor lysis syndrome",9,10/1/2009,"23","21","No","No",2007
"27789","Metabolism Disorder Nec",9,10/1/2003,,"20","No","Yes",2007
"279","Dis Immune Mechanism*",9,1/1/1991,"45","52","Yes","Yes",2007
"2790","Defic Humoral Immunity*",9,1/1/1991,"45","52","Yes","Yes",2007
"27900","Hypogammaglobulinem Nos",9,1/1/1991,"45","52","Yes","Yes",2007
"27901","Selective Iga Immunodef",9,1/1/1991,"45","52","Yes","Yes",2007
"27902","Selective Igm Immunodef",9,1/1/1991,"45","52","Yes","Yes",2007
"27903","Selective Ig Defic Nec",9,1/1/1991,"45","52","Yes","Yes",2007
"27904","Cong Hypogammaglobulinem",9,1/1/1991,"45","52","Yes","Yes",2007
"27905","Immunodefic W Hyper-Igm",9,1/1/1991,"45","52","Yes","Yes",2007
"27906","Common Variabl Immunodef",9,1/1/1991,"45","52","Yes","Yes",2007
"27909","Humoral Immunity Def Nec",9,1/1/1991,"45","52","Yes","Yes",2007
"2791","Defic Cellular Immunity*",9,1/1/1991,"45","52","Yes","Yes",2007
"27910","Immundef T-Cell Def Nos",9,1/1/1991,"45","52","Yes","Yes",2007
"27911","Digeorge'S Syndrome",9,1/1/1991,"45","52","Yes","Yes",2007
"27912","Wiskott-Aldrich Syndrome",9,1/1/1991,"45","52","Yes","Yes",2007
"27913","Nezelof'S Syndrome",9,1/1/1991,"45","52","Yes","Yes",2007
"27919","Defic Cell Immunity Nos",9,1/1/1991,"45","52","Yes","Yes",2007
"2792","Combined Immunity Defic",9,1/1/1991,"45","52","Yes","Yes",2007
"2793","Immunity Deficiency Nos",9,1/1/1991,"45","52","Yes","Yes",2007
"2794","Autoimmune Disease Nec",9,1/1/1991,"45","52","Yes","Yes",2007
"27941","Autoimmun lymphprof synd",9,10/1/2009,"45","52","No","No",2007
"27949","Autoimmune disease NEC",9,10/1/2009,"45","52","No","No",2007
"27950","GRAFT-VERSUS-HOST NOS",9,10/1/2008,"45","52","No","No",2007
"27951","AC GRAFT-VERSUS-HOST DIS",9,10/1/2008,"45","52","No","No",2007
"27952","CHRONC GRAFT-VS-HOST DIS",9,10/1/2008,"45","52","No","No",2007
"27953","AC ON CHRN GRFT-VS-HOST",9,10/1/2008,"45","52","No","No",2007
"2798","Immune Mechanism Dis Nec",9,1/1/1991,"45","52","Yes","Yes",2007
"2799","Immune Mechanism Dis Nos",9,1/1/1991,"45","52","Yes","Yes",2007
"282","Heredit Hemolytic Anemia*",9,1/1/1991,,"55","No","Yes",2007
"2820","Hereditary Spherocytosis",9,1/1/1991,,"55","No","Yes",2007
"2821","Heredit Elliptocytosis",9,1/1/1991,,"55","No","Yes",2007
"2822","Glutathione Dis Anemia",9,1/1/1991,,"55","No","Yes",2007
"2823","Enzyme Defic Anemia Nec",9,1/1/1991,,"55","No","Yes",2007
"2824","Thalassemias",9,1/1/1991,,"55","No","Yes",2007
"28241","Thlasema Hb-S W/O Crisis",9,10/1/2003,"44","51","Yes","Yes",2007
"28242","Thlassemia Hb-S W Crisis",9,10/1/2003,"44","51","Yes","Yes",2007
"28249","Thalassemia Nec",9,10/1/2003,,"55","No","Yes",2007
"2825","Sickle-Cell Trait",9,1/1/1991,,"55","No","Yes",2007
"2826","Sickle-Cell Anemia*",9,1/1/1991,"44","51","Yes","Yes",2007
"28260","Sickle Cell Disease Nos",9,1/1/1991,"44","51","Yes","Yes",2007
"28261","Hb-Ss Disease W/O Crisis",9,1/1/1991,"44","51","Yes","Yes",2007
"28262","Hb-Ss Disease W Crisis",9,1/1/1991,"44","51","Yes","Yes",2007
"28263","Hb-Ss/Hb-C Dis W/O Crsis",9,1/1/1991,"44","51","Yes","Yes",2007
"28264","Hb-S/Hb-C Dis W Crisis",9,10/1/2003,"44","51","Yes","Yes",2007
"28268","Hb-S Dis W/O Crisis Nec",9,10/1/2003,"44","51","Yes","Yes",2007
"28269","Hb-Ss Dis Nec W Crisis",9,1/1/1991,"44","51","Yes","Yes",2007
"2827","Hemoglobinopathies Nec",9,1/1/1991,,"55","No","Yes",2007
"2828","Hered Hemolytic Anem Nec",9,1/1/1991,,"55","No","Yes",2007
"2829","Hered Hemolytic Anem Nos",9,1/1/1991,,"55","No","Yes",2007
"283","Acq Hemolytic Anemia*",9,1/1/1991,"44","51","Yes","Yes",2007
"2830","Autoimmun Hemolytic Anem",9,1/1/1991,"44","51","Yes","Yes",2007
"2831","Nonautoimmu Hemolyt Anem*",9,1/1/1991,"44","51","Yes","Yes",2007
"28310","Nonauto Hem Anemia Nos",9,1/1/1991,"44","51","Yes","Yes",2007
"28311","Hemolytic Uremic Synd",9,1/1/1991,"44","51","Yes","Yes",2007
"28319","Oth Nonauto Hem Anemia",9,1/1/1991,"44","51","Yes","Yes",2007
"2832","Hemolytic Hemoglobinuria",9,1/1/1991,"44","51","Yes","Yes",2007
"2839","Acq Hemolytic Anemia Nos",9,1/1/1991,"44","51","Yes","Yes",2007
"284","Aplastic Anemia*",9,1/1/1991,"44","51","Yes","Yes",2007
"2840","Congen Aplastic Anemia",9,1/1/1991,"44","51","Yes","Yes",2007
"28401","Constitutional red blood",9,10/1/2006,"44","51","Yes","Yes",2007
"28409","Other constitutional apla",9,10/1/2006,"44","51","Yes","Yes",2007
"2841","Pancytopenia",9,10/1/2006,"44","51","Yes","Yes",2007
"2842","Myelophthisis",9,10/1/2006,"44","51","Yes","Yes",2007
"2848","Aplastic Anemias Nec",9,1/1/1991,"44","51","Yes","Yes",2007
"28481","RED CELL APLASIA",9,10/1/2007,"44","51",,,2007
"28489","APLASTIC ANEMIAS NEC",9,10/1/2007,"44","51",,,2007
"2849","Aplastic Anemia Nos",9,1/1/1991,"44","51","Yes","Yes",2007
"2850","Sideroblastic Anemia",9,1/1/1991,,"55","No","Yes",2007
"286","Coagulation Defects*",9,1/1/1991,,"55","No","Yes",2007
"2860","Cong Factor Viii Diord",9,1/1/1991,"44","51","Yes","Yes",2007
"2861","Cong Factor Ix Disorder",9,1/1/1991,"44","51","Yes","Yes",2007
"2862","Cong Factor Xi Disorder",9,1/1/1991,,"55","No","Yes",2007
"2863","Cong Def Clot Factor Nec",9,1/1/1991,,"55","No","Yes",2007
"2864","Von Willebrand'S Disease",9,1/1/1991,,"55","No","Yes",2007
"2865","Intr Circul Anticoag Dis",9,1/1/1991,,"55","No","Yes",2007
"2866","Defibrination Syndrome",9,1/1/1991,,"55","No","Yes",2007
"2867","Acq Coagul Factor Defic",9,1/1/1991,,"55","No","Yes",2007
"2869","Coagulat Defect Nec/Nos",9,1/1/1991,,"55","No","Yes",2007
"287","Purpura & Oth Hemor Cond*",9,1/1/1991,,"55","No","Yes",2007
"2870","Allergic Purpura",9,1/1/1991,,"55","No","Yes",2007
"2871","Thrombocytopathy",9,1/1/1991,,"55","No","Yes",2007
"2872","Purpura Nos",9,1/1/1991,,"55","No","Yes",2007
"2873","Primary Thrombocytopenia",9,1/1/1991,,"55","No","Yes",2007
"28730","Prim Thrombocytopen Nos",9,10/1/2005,,"55","No","Yes",2007
"28731","Immune Thrombocyt Purpra",9,10/1/2005,,"55","No","Yes",2007
"28732","Evans' Syndrome",9,10/1/2005,,"55","No","Yes",2007
"28733","Cong/Herid Thromb Purpra",9,10/1/2005,,"55","No","Yes",2007
"28739","Prim Thrombocytopen Nec",9,10/1/2005,,"55","No","Yes",2007
"2874","Second Thrombocytopenia",9,1/1/1991,,"55","No","Yes",2007
"2875","Thrombocytopenia Nos",9,1/1/1991,,"55","No","Yes",2007
"2878","Hemorrhagic Cond Nec",9,1/1/1991,,"55","No","Yes",2007
"2879","Hemorrhagic Cond Nos",9,1/1/1991,,"55","No","Yes",2007
"2880","Agranulocytosis",9,1/1/1991,"45",,"Yes","No",2007
"28800","Neutropenia, unspecified",9,10/1/2006,"45","51","Yes","Yes",2007
"28801","Congenital neutropenia",9,10/1/2006,"45","51","Yes","Yes",2007
"28802","Cyclic neutropenia",9,10/1/2006,"45","51","Yes","Yes",2007
"28803","Drug induced neutropenia",9,10/1/2006,"45","51","Yes","Yes",2007
"28804","Neutropenia due to infect",9,10/1/2006,"45","51","Yes","Yes",2007
"28809","Other neutropenia",9,10/1/2006,"45","51","Yes","Yes",2007
"2881","Function Dis Neutrophils",9,1/1/1991,"45",,"Yes","No",2007
"2882","Genetic Anomaly Leukocyt",9,1/1/1991,"45",,"Yes","No",2007
"2884","Hemophagocytic syndromes",9,10/1/2006,"45","51","Yes","Yes",2007
"28850","Leukocytopenia, unspecifi",9,10/1/2006,,"51","No","Yes",2007
"28851","Lymphocytopenia",9,10/1/2006,,"51","No","Yes",2007
"28859","Other decreased white blo",9,10/1/2006,,"51","No","Yes",2007
"28860","Leukocytosis, unspecified",9,10/1/2006,,"51","No","Yes",2007
"28861","Lymphocytosis (symptomati",9,10/1/2006,,"51","No","Yes",2007
"28862","Leukemoid reaction",9,10/1/2006,,"51","No","Yes",2007
"28863","Monocytosis (symptomatic)",9,10/1/2006,,"51","No","Yes",2007
"28864","Plasmacytosis",9,10/1/2006,,"51","No","Yes",2007
"28865","Basophilia",9,10/1/2006,,"51","No","Yes",2007
"28869","Other elevated white bloo",9,10/1/2006,,"51","No","Yes",2007
"28952","Splenic Sequestration",9,10/1/2003,"44","51","Yes","Yes",2007
"28953","Neutropenic splenomegaly",9,10/1/2006,,"51","No","Yes",2007
"2898","Blood Diseases Nec",9,1/1/1991,,"55","No","Yes",2007
"28981","Prim Hypercoagulable St",9,10/1/2003,,"55","No","Yes",2007
"28982","Sec Hypercoagulable St",9,10/1/2003,,"55","No","Yes",2007
"28983","Myelofibrosis",9,10/1/2006,,"51","No","Yes",2007
"28989","Blood Diseases Nec",9,10/1/2003,,"55","No","Yes",2007
"290","Senile/Presenile Psychos*",9,1/1/1991,,"60","No","Yes",2007
"2900","Senile Dementia Uncomp",9,1/1/1991,,"60","No","Yes",2007
"2901","Presenile Dementia*",9,1/1/1991,,"60","No","Yes",2007
"29010","Presenile Dementia",9,1/1/1991,,"60","No","Yes",2007
"29011","Presenile Delirium",9,1/1/1991,,"60","No","Yes",2007
"29012","Presenile Delusion",9,1/1/1991,,"60","No","Yes",2007
"29013","Presenile Depression",9,1/1/1991,,"59","No","Yes",2007
"2902","Senile Delusion/Depress*",9,1/1/1991,,"59","No","Yes",2007
"29020","Senile Delusion",9,1/1/1991,,"60","No","Yes",2007
"29021","Senile Depressive",9,1/1/1991,,"59","No","Yes",2007
"2903","Senile Delirium",9,1/1/1991,,"60","No","Yes",2007
"2904","Arteriosclerot Dementia*",9,1/1/1991,,"60","No","Yes",2007
"29040","Vascular Dementia,Uncomp",9,1/1/1991,,"60","No","Yes",2007
"29041","Vasc Dementia W Delirium",9,1/1/1991,,"60","No","Yes",2007
"29042","Vasc Dementia W Delusion",9,1/1/1991,,"60","No","Yes",2007
"29043","Vasc Dementia W Depressn",9,1/1/1991,,"59","No","Yes",2007
"2908","Senile Psychosis Nec",9,1/1/1991,,"60","No","Yes",2007
"2909","Senile Psychot Cond Nos",9,1/1/1991,,"60","No","Yes",2007
"291","Alcoholic Psychoses*",9,1/1/1991,"51",,"Yes","No",2007
"2910","Delirium Tremens",9,1/1/1991,"51",,"Yes","No",2007
"2911","Alcohol Amnestic Disordr",9,1/1/1991,"51",,"Yes","No",2007
"2912","Alcohol Persist Dementia",9,1/1/1991,"51",,"Yes","No",2007
"2913","Alcoh Psy Dis W Hallucin",9,1/1/1991,"51",,"Yes","No",2007
"2914","Pathologic Alcohol Intox",9,1/1/1991,"51",,"Yes","No",2007
"2915","Alcoh Psych Dis W Delus",9,1/1/1991,"51",,"Yes","No",2007
"2918","Alcoholic Psychosis Nec*",9,1/1/1991,"51",,"Yes","No",2007
"29181","Alcohol Withdrawal",9,10/1/1997,"51",,"Yes","No",2007
"29182","Alcoh Induce Sleep Disor",9,10/1/2005,"51",,"Yes","No",2007
"29189","Alcohol Mental Disor Nec",9,10/1/1997,"51",,"Yes","No",2007
"2919","Alcohol Mental Disor Nos",9,1/1/1991,"51",,"Yes","No",2007
"292","Drug Psychoses*",9,1/1/1991,"51",,"Yes","No",2007
"2920","Drug Withdrawal",9,1/1/1991,"51",,"Yes","No",2007
"2921","Drug Paranoid/Hallucinos*",9,1/1/1991,"51",,"Yes","No",2007
"29211","Drug Psych Disor W Delus",9,1/1/1991,"51",,"Yes","No",2007
"29212","Drug Psy Dis W Hallucin",9,1/1/1991,"51",,"Yes","No",2007
"2922","Pathologic Drug Intox",9,1/1/1991,"51",,"Yes","No",2007
"2928","Other Drug Mental Dis*",9,1/1/1991,"51",,"Yes","No",2007
"29281","Drug-Induced Delirium",9,1/1/1991,"51",,"Yes","No",2007
"29282","Drug Persisting Dementia",9,1/1/1991,"51",,"Yes","No",2007
"29283","Drug Persist Amnestc Dis",9,1/1/1991,"51",,"Yes","No",2007
"29284","Drug-Induced Mood Disord",9,1/1/1991,"51",,"Yes","No",2007
"29285","Drug Induced Sleep Disor",9,10/1/2005,"51",,"Yes","No",2007
"29289","Drug Mental Disorder Nec",9,1/1/1991,"51",,"Yes","No",2007
"2929","Drug Mental Disorder Nos",9,1/1/1991,"51",,"Yes","No",2007
"294","Other Organic Psych Cond*",9,1/1/1991,,"60","No","Yes",2007
"2940","Amnestic Disord Oth Dis",9,1/1/1991,,"60","No","Yes",2007
"2941","Dementia In Oth Diseases*",9,1/1/1991,,"60","No","Yes",2007
"29410","Dementia W/O Behav Dist",9,10/1/2001,,"60","No","Yes",2007
"29411","Dementia W Behavior Dist",9,10/1/2001,,"59","No","Yes",2007
"2948","Mental Disor Nec Oth Dis",9,1/1/1991,,"60","No","Yes",2007
"2949","Mental Disor Nos Oth Dis",9,1/1/1991,,"60","No","Yes",2007
"295","Schizophrenic Disorders*",9,1/1/1991,"54","65","Yes","Yes",2007
"2950","Simple Schizophrenia*",9,1/1/1991,"54","65","Yes","Yes",2007
"29500","Simpl Schizophren-Unspec",9,1/1/1991,"54","65","Yes","Yes",2007
"29501","Simpl Schizophren-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29502","Simple Schizophren-Chr",9,1/1/1991,"54","65","Yes","Yes",2007
"29503","Simp Schiz-Subchr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29504","Simpl Schizo-Chr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29505","Simpl Schizophren-Remiss",9,1/1/1991,"54","65","Yes","Yes",2007
"2951","Hebephrenia*",9,1/1/1991,"54","65","Yes","Yes",2007
"29510","Hebephrenia-Unspec",9,1/1/1991,"54","65","Yes","Yes",2007
"29511","Hebephrenia-Subchronic",9,1/1/1991,"54","65","Yes","Yes",2007
"29512","Hebephrenia-Chronic",9,1/1/1991,"54","65","Yes","Yes",2007
"29513","Hebephren-Subchr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29514","Hebephrenia-Chr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29515","Hebephrenia-Remission",9,1/1/1991,"54","65","Yes","Yes",2007
"2952","Catatonic Schizophrenia*",9,1/1/1991,"54","65","Yes","Yes",2007
"29520","Catatonia-Unspec",9,1/1/1991,"54","65","Yes","Yes",2007
"29521","Catatonia-Subchronic",9,1/1/1991,"54","65","Yes","Yes",2007
"29522","Catatonia-Chronic",9,1/1/1991,"54","65","Yes","Yes",2007
"29523","Catatonia-Subchr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29524","Catatonia-Chr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29525","Catatonia-Remission",9,1/1/1991,"54","65","Yes","Yes",2007
"2953","Paranoid Schizophrenia*",9,1/1/1991,"54","65","Yes","Yes",2007
"29530","Paranoid Schizo-Unspec",9,1/1/1991,"54","65","Yes","Yes",2007
"29531","Paranoid Schizo-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29532","Paranoid Schizo-Chronic",9,1/1/1991,"54","65","Yes","Yes",2007
"29533","Paran Schizo-Subchr/Exac",9,1/1/1991,"54","65","Yes","Yes",2007
"29534","Paran Schizo-Chr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29535","Paranoid Schizo-Remiss",9,1/1/1991,"54","65","Yes","Yes",2007
"2954","Ac Schizophrenic Episode*",9,1/1/1991,"54","65","Yes","Yes",2007
"29540","Schizophreniform Dis Nos",9,1/1/1991,"54","65","Yes","Yes",2007
"29541","Schizophrenic Dis-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29542","Schizophren Dis-Chronic",9,1/1/1991,"54","65","Yes","Yes",2007
"29543","Schizo Dis-Subchr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29544","Schizophr Dis-Chr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29545","Schizophrenic Dis-Remiss",9,1/1/1991,"54","65","Yes","Yes",2007
"2955","Latent Schizophrenia*",9,1/1/1991,"54","65","Yes","Yes",2007
"29550","Latent Schizophren-Unsp",9,1/1/1991,"54","65","Yes","Yes",2007
"29551","Lat Schizophren-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29552","Latent Schizophren-Chr",9,1/1/1991,"54","65","Yes","Yes",2007
"29553","Lat Schizo-Subchr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29554","Latent Schizo-Chr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29555","Lat Schizophren-Remiss",9,1/1/1991,"54","65","Yes","Yes",2007
"2956","Residual Schizophrenia*",9,1/1/1991,"54","65","Yes","Yes",2007
"29560","Schizophr Dis Resid Nos",9,1/1/1991,"54","65","Yes","Yes",2007
"29561","Schizoph Dis Resid-Subch",9,1/1/1991,"54","65","Yes","Yes",2007
"29562","Schizophr Dis Resid-Chr",9,1/1/1991,"54","65","Yes","Yes",2007
"29563","Schizo Resid Subchr/Exac",9,1/1/1991,"54","65","Yes","Yes",2007
"29564","Schizoph Resid-Chro/Exac",9,1/1/1991,"54","65","Yes","Yes",2007
"29565","Schizoph Dis Resid-Remis",9,1/1/1991,"54","65","Yes","Yes",2007
"2957","Schizoaffective Type*",9,1/1/1991,"54","65","Yes","Yes",2007
"29570","Schizoaffective Dis Nos",9,1/1/1991,"54","65","Yes","Yes",2007
"29571","Schizoaffectv Dis-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29572","Schizoaffective Dis-Chr",9,1/1/1991,"54","65","Yes","Yes",2007
"29573","Schizoaff Dis-Subch/Exac",9,1/1/1991,"54","65","Yes","Yes",2007
"29574","Schizoafftv Dis-Chr/Exac",9,1/1/1991,"54","65","Yes","Yes",2007
"29575","Schizoaffectve Dis-Remis",9,1/1/1991,"54","65","Yes","Yes",2007
"2958","Schizophrenia Nec*",9,1/1/1991,"54","65","Yes","Yes",2007
"29580","Schizophrenia Nec-Unspec",9,1/1/1991,"54","65","Yes","Yes",2007
"29581","Schizophrenia Nec-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29582","Schizophrenia Nec-Chr",9,1/1/1991,"54","65","Yes","Yes",2007
"29583","Schizo Nec-Subchr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29584","Schizo Nec-Chr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29585","Schizophrenia Nec-Remiss",9,1/1/1991,"54","65","Yes","Yes",2007
"2959","Schizophrenia Nos*",9,1/1/1991,"54","65","Yes","Yes",2007
"29590","Schizophrenia Nos-Unspec",9,1/1/1991,"54","65","Yes","Yes",2007
"29591","Schizophrenia Nos-Subchr",9,1/1/1991,"54","65","Yes","Yes",2007
"29592","Schizophrenia Nos-Chr",9,1/1/1991,"54","65","Yes","Yes",2007
"29593","Schizo Nos-Subchr/Exacer",9,1/1/1991,"54","65","Yes","Yes",2007
"29594","Schizo Nos-Chr/Exacerb",9,1/1/1991,"54","65","Yes","Yes",2007
"29595","Schizophrenia Nos-Remiss",9,1/1/1991,"54","65","Yes","Yes",2007
"296","Affective Psychoses*",9,1/1/1991,"55","66","Yes","Yes",2007
"2960","Manic Dis, Singl Episode*",9,1/1/1991,"55","66","Yes","Yes",2007
"29600","Bipol I Single Manic Nos",9,1/1/1991,"55","66","Yes","Yes",2007
"29601","Bipol I Single Manc-Mild",9,1/1/1991,"55","66","Yes","Yes",2007
"29602","Bipol I Single Manic-Mod",9,1/1/1991,"55","66","Yes","Yes",2007
"29603","Bipol I Sing-Sev W/O Psy",9,1/1/1991,"55","66","Yes","Yes",2007
"29604","Bipo I Sin Man-Sev W Psy",9,1/1/1991,"55","66","Yes","Yes",2007
"29605","Bipol I Sing Man Rem Nos",9,1/1/1991,"55","66","Yes","Yes",2007
"29606","Bipol I Single Manic Rem",9,1/1/1991,"55","66","Yes","Yes",2007
"2961","Manic, Recurrent Episode*",9,1/1/1991,"55","66","Yes","Yes",2007
"29610","Recur Manic Dis-Unspec",9,1/1/1991,"55","66","Yes","Yes",2007
"29611","Recur Manic Dis-Mild",9,1/1/1991,"55","66","Yes","Yes",2007
"29612","Recur Manic Dis-Mod",9,1/1/1991,"55","66","Yes","Yes",2007
"29613","Recur Manic Dis-Severe",9,1/1/1991,"55","66","Yes","Yes",2007
"29614","Recur Manic-Sev W Psycho",9,1/1/1991,"55","66","Yes","Yes",2007
"29615","Recur Manic-Part Remiss",9,1/1/1991,"55","66","Yes","Yes",2007
